line,section_or_table,literal,value,category,source_file,source_key_or_derivation,source_value,mapping_scope,status,context
364,Quote-quality filter,2015,2015.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"float(J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.train.first')[:4])  [start year of the sample; the manifest records the full date 2015-02-02]",2015.0,global,DERIVED,from 2015 to 2025. We do not claim that every removed midpoint reflects a realizable market arbitrage:
364,Quote-quality filter,2025,2025.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"float(J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.test.last')[:4])  [end year of the sample; the manifest records the full date 2025-08-29]",2025.0,global,DERIVED,from 2015 to 2025. We do not claim that every removed midpoint reflects a realizable market arbitrage:
373,tab:retention,2015-02-02,2015-02-02,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,datasets.v5.files.call.splits.train.first  [train-split first trade date],2015-02-02,global,EXACT,"filter removes individual rows, never a trade date): train 2{,}128 dates (2015-02-02 -- 2023-07-17),"
373,tab:retention,2023-07-17,2023-07-17,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,datasets.v5.files.call.splits.train.last  [train-split last trade date],2023-07-17,global,EXACT,"filter removes individual rows, never a trade date): train 2{,}128 dates (2015-02-02 -- 2023-07-17),"
373,tab:retention,"2{,}128",2128.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.call.splits.train.n_dates  [unique trade dates in the train split (the split is by date, not by row)]",2128.0,global,EXACT,"filter removes individual rows, never a trade date): train 2{,}128 dates (2015-02-02 -- 2023-07-17),"
374,tab:retention,2023-07-18,2023-07-18,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,datasets.v5.files.call.splits.val.first  [val-split first trade date],2023-07-18,global,EXACT,"validation 266 dates (2023-07-18 -- 2024-08-06), test 267 dates (2024-08-07 -- 2025-08-29).}"
374,tab:retention,2024-08-06,2024-08-06,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,datasets.v5.files.call.splits.val.last  [val-split last trade date],2024-08-06,global,EXACT,"validation 266 dates (2023-07-18 -- 2024-08-06), test 267 dates (2024-08-07 -- 2025-08-29).}"
374,tab:retention,2024-08-07,2024-08-07,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,datasets.v5.files.call.splits.test.first  [test-split first trade date],2024-08-07,global,EXACT,"validation 266 dates (2023-07-18 -- 2024-08-06), test 267 dates (2024-08-07 -- 2025-08-29).}"
374,tab:retention,2025-08-29,2025-08-29,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,datasets.v5.files.call.splits.test.last  [test-split last trade date],2025-08-29,global,EXACT,"validation 266 dates (2023-07-18 -- 2024-08-06), test 267 dates (2024-08-07 -- 2025-08-29).}"
374,tab:retention,266,266.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.call.splits.val.n_dates  [unique trade dates in the val split (the split is by date, not by row)]",266.0,global,EXACT,"validation 266 dates (2023-07-18 -- 2024-08-06), test 267 dates (2024-08-07 -- 2025-08-29).}"
374,tab:retention,267,267.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.call.splits.test.n_dates  [unique trade dates in the test split (the split is by date, not by row)]",267.0,global,EXACT,"validation 266 dates (2023-07-18 -- 2024-08-06), test 267 dates (2024-08-07 -- 2025-08-29).}"
380,tab:retention,1.878,1.878,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"100.0 * (J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.train.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.train.rows')) / J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.train.rows')  [call train removal rate]",1.877546065353635,global,DERIVED,"Call & Train      & 3{,}360{,}823 & 3{,}297{,}722 & 63{,}101  & 1.878\% \\"
380,tab:retention,"3{,}297{,}722",3297722.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.call.splits.train.rows  [Call train rows, v5 sample (v4 = pre-quote-filter, v5 = filtered)]",3297722.0,global,EXACT,"Call & Train      & 3{,}360{,}823 & 3{,}297{,}722 & 63{,}101  & 1.878\% \\"
380,tab:retention,"3{,}360{,}823",3360823.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v4.files.call.splits.train.rows  [Call train rows, v4 sample (v4 = pre-quote-filter, v5 = filtered)]",3360823.0,global,EXACT,"Call & Train      & 3{,}360{,}823 & 3{,}297{,}722 & 63{,}101  & 1.878\% \\"
380,tab:retention,"63{,}101",63101.0,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.train.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.train.rows')  [call train rows removed by the quote-quality filter]",63101.0,global,DERIVED,"Call & Train      & 3{,}360{,}823 & 3{,}297{,}722 & 63{,}101  & 1.878\% \\"
381,tab:retention,"25{,}072",25072.0,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.val.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.val.rows')  [call val rows removed by the quote-quality filter]",25072.0,global,DERIVED,"Call & Validation & 754{,}276     & 729{,}204     & 25{,}072  & 3.324\% \\"
381,tab:retention,3.324,3.324,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"100.0 * (J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.val.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.val.rows')) / J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.val.rows')  [call val removal rate]",3.323982202801097,global,DERIVED,"Call & Validation & 754{,}276     & 729{,}204     & 25{,}072  & 3.324\% \\"
381,tab:retention,"729{,}204",729204.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.call.splits.val.rows  [Call val rows, v5 sample (v4 = pre-quote-filter, v5 = filtered)]",729204.0,global,EXACT,"Call & Validation & 754{,}276     & 729{,}204     & 25{,}072  & 3.324\% \\"
381,tab:retention,"754{,}276",754276.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v4.files.call.splits.val.rows  [Call val rows, v4 sample (v4 = pre-quote-filter, v5 = filtered)]",754276.0,global,EXACT,"Call & Validation & 754{,}276     & 729{,}204     & 25{,}072  & 3.324\% \\"
382,tab:retention,2.516,2.516,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"100.0 * (J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.test.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.test.rows')) / J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.test.rows')  [call test removal rate]",2.5164992450859196,global,DERIVED,"Call & Test       & 840{,}493     & 819{,}342     & 21{,}151  & 2.516\% \\"
382,tab:retention,"21{,}151",21151.0,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.splits.test.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.splits.test.rows')  [call test rows removed by the quote-quality filter]",21151.0,global,DERIVED,"Call & Test       & 840{,}493     & 819{,}342     & 21{,}151  & 2.516\% \\"
382,tab:retention,"819{,}342",819342.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.call.splits.test.rows  [Call test rows, v5 sample (v4 = pre-quote-filter, v5 = filtered)]",819342.0,global,EXACT,"Call & Test       & 840{,}493     & 819{,}342     & 21{,}151  & 2.516\% \\"
382,tab:retention,"840{,}493",840493.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v4.files.call.splits.test.rows  [Call test rows, v4 sample (v4 = pre-quote-filter, v5 = filtered)]",840493.0,global,EXACT,"Call & Test       & 840{,}493     & 819{,}342     & 21{,}151  & 2.516\% \\"
383,tab:retention,"109{,}324",109324.0,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.rows')  [call total rows removed by the quote-quality filter]",109324.0,global,DERIVED,"Call & \textbf{Total} & \textbf{4{,}955{,}592} & \textbf{4{,}846{,}268} & \textbf{109{,}324} & \textbf{2.206\%} \\"
383,tab:retention,2.206,2.206,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"100.0 * (J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.call.rows')) / J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.call.rows')  [call overall removal rate]",2.2060734620606377,global,DERIVED,"Call & \textbf{Total} & \textbf{4{,}955{,}592} & \textbf{4{,}846{,}268} & \textbf{109{,}324} & \textbf{2.206\%} \\"
383,tab:retention,"4{,}846{,}268",4846268.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.call.rows  [Call total rows, v5 sample]",4846268.0,global,EXACT,"Call & \textbf{Total} & \textbf{4{,}955{,}592} & \textbf{4{,}846{,}268} & \textbf{109{,}324} & \textbf{2.206\%} \\"
383,tab:retention,"4{,}955{,}592",4955592.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v4.files.call.rows  [Call total rows, v4 sample]",4955592.0,global,EXACT,"Call & \textbf{Total} & \textbf{4{,}955{,}592} & \textbf{4{,}846{,}268} & \textbf{109{,}324} & \textbf{2.206\%} \\"
385,tab:retention,0.881,0.881,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"100.0 * (J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.train.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.put.splits.train.rows')) / J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.train.rows')  [put train removal rate]",0.8807534461978289,global,DERIVED,"Put  & Train      & 5{,}370{,}629 & 5{,}323{,}327 & 47{,}302 & 0.881\% \\"
385,tab:retention,"47{,}302",47302.0,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.train.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.put.splits.train.rows')  [put train rows removed by the quote-quality filter]",47302.0,global,DERIVED,"Put  & Train      & 5{,}370{,}629 & 5{,}323{,}327 & 47{,}302 & 0.881\% \\"
385,tab:retention,"5{,}323{,}327",5323327.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.put.splits.train.rows  [Put train rows, v5 sample (v4 = pre-quote-filter, v5 = filtered)]",5323327.0,global,EXACT,"Put  & Train      & 5{,}370{,}629 & 5{,}323{,}327 & 47{,}302 & 0.881\% \\"
385,tab:retention,"5{,}370{,}629",5370629.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v4.files.put.splits.train.rows  [Put train rows, v4 sample (v4 = pre-quote-filter, v5 = filtered)]",5370629.0,global,EXACT,"Put  & Train      & 5{,}370{,}629 & 5{,}323{,}327 & 47{,}302 & 0.881\% \\"
386,tab:retention,0.676,0.676,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"100.0 * (J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.val.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.put.splits.val.rows')) / J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.val.rows')  [put val removal rate]",0.6757970820070653,global,DERIVED,"Put  & Validation & 1{,}229{,}955 & 1{,}221{,}643 & 8{,}312  & 0.676\% \\"
386,tab:retention,"1{,}221{,}643",1221643.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.put.splits.val.rows  [Put val rows, v5 sample (v4 = pre-quote-filter, v5 = filtered)]",1221643.0,global,EXACT,"Put  & Validation & 1{,}229{,}955 & 1{,}221{,}643 & 8{,}312  & 0.676\% \\"
386,tab:retention,"1{,}229{,}955",1229955.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v4.files.put.splits.val.rows  [Put val rows, v4 sample (v4 = pre-quote-filter, v5 = filtered)]",1229955.0,global,EXACT,"Put  & Validation & 1{,}229{,}955 & 1{,}221{,}643 & 8{,}312  & 0.676\% \\"
386,tab:retention,"8{,}312",8312.0,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.val.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.put.splits.val.rows')  [put val rows removed by the quote-quality filter]",8312.0,global,DERIVED,"Put  & Validation & 1{,}229{,}955 & 1{,}221{,}643 & 8{,}312  & 0.676\% \\"
387,tab:retention,0.726,0.726,derived statistic,wrds_data_2020-2025/DATASET_MANIFEST.json,"100.0 * (J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.test.rows') - J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v5.files.put.splits.test.rows')) / J('wrds_data_2020-2025/DATASET_MANIFEST.json','datasets.v4.files.put.splits.test.rows')  [put test removal rate]",0.7257258337109035,global,DERIVED,"Put  & Test       & 1{,}390{,}470 & 1{,}380{,}379 & 10{,}091 & 0.726\% \\"
